=== WEEKLY PERFORMANCE REPORT ===
Generated on: 21-Aug-2026 10:28:16
Total Signals Logs Processed: 750

Tier 1 (High Volatility Moves >= 5%): 750 signals
Tier 2 (Moderate Volatility 2%-5%): 0 signals
Tier 3 (Low Volatility < 2%): 0 signals

= STRATEGY LOG DETAILS =
          Timestamp        Ticker           Strategy  Live_Price  Move_Pct
2026-08-21 10:27:05      QUESS.NS V20_Range_Breakout      335.85     25.73
2026-08-21 10:27:05   GODREJCP.NS V20_Range_Breakout      933.00     22.50
2026-08-21 10:27:05     VOLTAS.NS V20_Range_Breakout     1235.00     23.93
2026-08-21 10:27:05 ICICIPRULI.NS V20_Range_Breakout      515.00     22.50
2026-08-21 10:27:05    HDFCAMC.NS V20_Range_Breakout     2610.00     22.50
2026-08-21 10:27:05   HDFCBANK.NS V20_Range_Breakout      726.95     22.50
2026-08-21 10:27:05      DABUR.NS V20_Range_Breakout      400.50     22.50
2026-08-21 10:27:05    HYUNDAI.NS V20_Range_Breakout     2218.80     22.50
2026-08-21 10:27:05       CAMS.NS V20_Range_Breakout      753.00     20.05
2026-08-21 10:27:05     HONAUT.NS V20_Range_Breakout    36700.00     28.07
2026-08-21 10:27:05     MARICO.NS V20_Range_Breakout      849.25     22.50
2026-08-21 10:27:05       CDSL.NS V20_Range_Breakout     1388.90     22.50
2026-08-21 10:27:05      TITAN.NS V20_Range_Breakout     5086.10     22.50
2026-08-21 10:27:05 HINDUNILVR.NS V20_Range_Breakout     2015.00     22.50
2026-08-21 10:27:05      CIPLA.NS V20_Range_Breakout     1432.20     22.50
2026-08-21 10:27:05 BAJAJ-AUTO.NS V20_Range_Breakout    11700.00     22.50
2026-08-21 10:27:05  NESTLEIND.NS V20_Range_Breakout     1477.10     22.50
2026-08-21 10:27:05 ULTRACEMCO.NS V20_Range_Breakout    11570.00     22.50
2026-08-21 10:27:05    PAGEIND.NS V20_Range_Breakout    35480.00     22.50
2026-08-21 10:27:05   BOSCHLTD.NS V20_Range_Breakout    48200.00     29.36
2026-08-21 10:27:05     RELAXO.NS V20_Range_Breakout      376.60     20.97
2026-08-21 10:27:05 ADANIPORTS.NS V20_Range_Breakout     1700.00     22.50
2026-08-21 10:27:05      DIXON.NS V20_Range_Breakout    14850.00     31.93
2026-08-21 10:27:05    ICICIGI.NS V20_Range_Breakout     1617.00     22.50
2026-08-21 10:27:05       INFY.NS V20_Range_Breakout     1121.00     22.50
