=== WEEKLY PERFORMANCE REPORT ===
Generated on: 07-Aug-2026 10:51:25
Total Signals Logs Processed: 771

Tier 1 (High Volatility Moves >= 5%): 754 signals
Tier 2 (Moderate Volatility 2%-5%): 5 signals
Tier 3 (Low Volatility < 2%): 12 signals

= STRATEGY LOG DETAILS =
          Timestamp        Ticker           Strategy    Live_Price  Move_Pct
2026-08-07 10:50:16         LT.NS V20_Range_Breakout   4056.000000     22.50
2026-08-07 10:50:16     FORTIS.NS V20_Range_Breakout    955.150000     22.50
2026-08-07 10:50:16 ICICIPRULI.NS V20_Range_Breakout    501.050000     22.50
2026-08-07 10:50:16        ACC.NS V20_Range_Breakout   1362.800000     22.50
2026-08-07 10:50:16 KAJARIACER.NS V20_Range_Breakout   1167.300000     24.59
2026-08-07 10:50:16    HDFCAMC.NS V20_Range_Breakout   2545.000000     22.50
2026-08-07 10:50:16   ANGELONE.NS V20_Range_Breakout    292.000000     24.40
2026-08-07 10:50:16 BAJFINANCE.NS V20_Range_Breakout   1078.000000     22.50
2026-08-07 10:50:16       CAMS.NS V20_Range_Breakout    787.500000     20.05
2026-08-07 10:50:16   JSWINFRA.NS V20_Range_Breakout    335.750000     22.50
2026-08-07 10:50:16        BSE.NS V20_Range_Breakout   3457.100000     22.04
2026-08-07 10:50:16       INFY.NS V20_Range_Breakout   1175.100000     22.50
2026-08-07 10:50:16  NESTLEIND.NS V20_Range_Breakout   1540.000000     22.50
2026-08-07 10:50:16      DMART.NS V20_Range_Breakout   3900.000000     23.81
2026-08-07 10:50:16      GLAXO.NS V20_Range_Breakout   2599.700000     39.48
2026-08-07 10:50:16   INDHOTEL.NS V20_Range_Breakout    731.000000     22.50
2026-08-07 10:50:16     COLPAL.NS V20_Range_Breakout   2030.000000     22.50
2026-08-07 10:50:16     MARICO.NS V20_Range_Breakout    862.000000     22.50
2026-08-07 10:50:16 HINDUNILVR.NS V20_Range_Breakout   2096.000000     22.50
2026-08-07 10:50:16       SBIN.NS V20_Range_Breakout   1097.200000     22.50
2026-08-07 10:50:16      DABUR.NS V20_Range_Breakout    410.000000     22.50
2026-08-07 10:50:16     JIOFIN.NS V20_Range_Breakout    256.800000     27.62
2026-08-07 10:50:16 BAJAJFINSV.NS V20_Range_Breakout   2008.900000     22.50
2026-08-07 10:50:16     PFIZER.NS V20_Range_Breakout   4880.600000     32.97
2026-08-07 10:50:16    MEDANTA.NS V20_Range_Breakout   1455.600000     24.75
2026-08-07 10:50:16    HCLTECH.NS V20_Range_Breakout   1356.600000     22.50
2026-08-07 10:50:16     VOLTAS.NS V20_Range_Breakout   1285.000000     23.93
2026-08-07 10:50:16 ABBOTINDIA.NS V20_Range_Breakout  27835.000000     22.50
2026-08-07 10:50:16    ICICIGI.NS V20_Range_Breakout   1639.000000     22.50
2026-08-07 10:50:16      QUESS.NS V20_Range_Breakout    311.050000     25.73
2026-08-07 10:50:16        M&M.NS V20_Range_Breakout   3502.000000     22.50
2026-08-07 10:50:16      TITAN.NS V20_Range_Breakout   4941.000000     22.50
2026-08-07 10:50:16     SANOFI.NS V20_Range_Breakout   3349.400000     78.61
2026-08-07 10:50:16   HDFCLIFE.NS V20_Range_Breakout    540.000000     22.50
2026-08-07 10:50:16 PIDILITIND.NS V20_Range_Breakout   1660.000000     22.50
2026-08-07 10:50:16       PGHH.NS V20_Range_Breakout   8497.000000     22.50
2026-08-07 10:50:16  KOTAKBANK.NS V20_Range_Breakout    390.750000     22.50
2026-08-07 10:50:16 LALPATHLAB.NS V20_Range_Breakout   1931.600000     22.50
2026-08-07 10:50:16  ICICIBANK.NS V20_Range_Breakout   1421.000000     22.50
2026-08-07 10:50:16   GILLETTE.NS V20_Range_Breakout   7683.500000     21.07
2026-08-07 10:50:16        UBL.NS V20_Range_Breakout   1400.300000     22.50
2026-08-07 10:50:16   BOSCHLTD.NS V20_Range_Breakout  42950.000000     29.36
2026-08-07 10:50:16 ULTRACEMCO.NS V20_Range_Breakout  12105.000000     22.50
2026-08-07 10:50:16  BATAINDIA.NS V20_Range_Breakout    720.500000     22.50
2026-08-07 10:50:16  NAM-INDIA.NS V20_Range_Breakout   1176.000000     21.23
2026-08-07 10:50:16     MARUTI.NS V20_Range_Breakout  14037.000000     22.50
2026-08-07 10:50:16     RADICO.NS V20_Range_Breakout   4499.000000     24.17
2026-08-07 10:50:16      CIPLA.NS V20_Range_Breakout   1463.800000     22.50
2026-08-07 10:50:16      DIXON.NS V20_Range_Breakout  14200.000000     31.93
2026-08-07 10:50:16        TCS.NS V20_Range_Breakout   2452.700000     22.50
2026-08-07 10:50:16  TEAMLEASE.NS V20_Range_Breakout   1253.600000     21.84
2026-08-07 10:50:16        MRF.NS V20_Range_Breakout 134190.000000     22.50
2026-08-07 10:50:16        VBL.NS V20_Range_Breakout    442.000000     20.36
2026-08-07 10:50:16 BLUESTARCO.NS V20_Range_Breakout   1514.000000     21.47
2026-08-07 10:50:16   AXISBANK.NS V20_Range_Breakout   1238.000000     22.50
2026-08-07 10:50:16 BAJAJ-AUTO.NS V20_Range_Breakout  11662.000000     22.50
2026-08-07 10:50:16   UNITDSPR.NS V20_Range_Breakout   1512.400000     22.50
2026-08-07 10:50:16       ERIS.NS V20_Range_Breakout   1382.400000     27.33
2026-08-07 10:50:16 ADANIPORTS.NS V20_Range_Breakout   1693.500000     22.50
2026-08-07 10:50:16        AWL.NS V20_Range_Breakout    197.500000     22.50
2026-08-07 10:50:16     RELAXO.NS V20_Range_Breakout    423.450000     20.97
2026-08-07 10:50:16    PAGEIND.NS V20_Range_Breakout  39900.000000     22.50
2026-08-07 10:50:16        ITC.NS V20_Range_Breakout    286.100000     22.50
2026-08-07 10:50:16  EICHERMOT.NS V20_Range_Breakout   8020.000000     22.50
2026-08-07 10:50:16       CDSL.NS V20_Range_Breakout   1328.000000     22.50
2026-08-07 10:50:16     HONAUT.NS V20_Range_Breakout  37900.000000     28.07
2026-08-07 10:50:16 ASIANPAINT.NS V20_Range_Breakout   2735.000000     22.50
2026-08-07 10:50:16    HYUNDAI.NS V20_Range_Breakout   2200.500000     22.50
2026-08-07 10:50:16        MCX.NS V20_Range_Breakout   2638.000000     31.38
2026-08-07 10:50:16   RELIANCE.NS V20_Range_Breakout   1334.800000     22.50
2026-08-07 10:50:16   ASTRAZEN.NS V20_Range_Breakout   8191.000000     28.30
2026-08-07 10:50:16 APOLLOHOSP.NS V20_Range_Breakout   8945.000000     22.50
2026-08-07 10:50:16    HAVELLS.NS V20_Range_Breakout   1288.000000     20.46
2026-08-07 10:50:16   GODREJCP.NS V20_Range_Breakout   1050.000000     22.50
2026-08-07 10:50:16   HDFCBANK.NS V20_Range_Breakout    731.000000     22.50
2026-08-07 07:11:55     VOLTAS.NS V20_Range_Breakout   1282.300000     23.93
2026-08-07 07:11:55    HAVELLS.NS V20_Range_Breakout   1287.000000     20.46
2026-08-07 07:11:55        M&M.NS V20_Range_Breakout   3483.200000     22.50
2026-08-07 07:11:55     RADICO.NS V20_Range_Breakout   4453.400000     24.17
2026-08-07 07:11:55    HDFCAMC.NS V20_Range_Breakout   2541.300000     22.50
2026-08-07 07:11:55        AWL.NS V20_Range_Breakout    198.150000     22.50
2026-08-07 07:11:55  EICHERMOT.NS V20_Range_Breakout   7984.500000     22.50
2026-08-07 07:11:55       INFY.NS V20_Range_Breakout   1173.300000     22.50
2026-08-07 07:11:55   BOSCHLTD.NS V20_Range_Breakout  42120.000000     29.36
2026-08-07 07:11:55   GILLETTE.NS V20_Range_Breakout   7670.000000     21.07
2026-08-07 07:11:55        VBL.NS V20_Range_Breakout    440.900000     20.36
2026-08-07 07:11:55      DMART.NS V20_Range_Breakout   3902.600000     23.81
2026-08-07 07:11:55   HDFCBANK.NS V20_Range_Breakout    733.100000     22.50
2026-08-07 07:11:55     COLPAL.NS V20_Range_Breakout   2019.900000     22.50
2026-08-07 07:11:55        UBL.NS V20_Range_Breakout   1397.000000     22.50
2026-08-07 07:11:55 ABBOTINDIA.NS V20_Range_Breakout  27680.000000     22.50
2026-08-07 07:11:55 LALPATHLAB.NS V20_Range_Breakout   1931.400000     22.50
2026-08-07 07:11:55 BAJFINANCE.NS V20_Range_Breakout   1085.500000     22.50
2026-08-07 07:11:55        MCX.NS V20_Range_Breakout   2657.100000     31.38
2026-08-07 07:11:55        BSE.NS V20_Range_Breakout   3436.000000     22.04
2026-08-07 07:11:55    PAGEIND.NS V20_Range_Breakout  40160.000000     22.50
2026-08-07 07:11:55    MEDANTA.NS V20_Range_Breakout   1465.000000     24.75
2026-08-07 07:11:55 BLUESTARCO.NS V20_Range_Breakout   1504.100000     21.47
2026-08-07 07:11:55     SANOFI.NS V20_Range_Breakout   3333.000000     78.61
2026-08-07 07:11:55  BATAINDIA.NS V20_Range_Breakout    722.900000     22.50
2026-08-07 07:11:55        TCS.NS V20_Range_Breakout   2432.000000     22.50
2026-08-07 07:11:55  TEAMLEASE.NS V20_Range_Breakout   1249.700000     21.84
2026-08-07 07:11:55   UNITDSPR.NS V20_Range_Breakout   1517.500000     22.50
2026-08-07 07:11:55     MARICO.NS V20_Range_Breakout    858.100000     22.50
