=== DAILY PERFORMANCE REPORT ===
Generated on: 17-Jul-2026 11:21:17
Total Signals Logs Processed: 153

Tier 1 (High Volatility Moves >= 5%): 150 signals
Tier 2 (Moderate Volatility 2%-5%): 1 signals
Tier 3 (Low Volatility < 2%): 2 signals

= STRATEGY LOG DETAILS =
          Timestamp        Ticker           Strategy    Live_Price  Move_Pct
2026-07-17 11:19:59       PGHH.NS          KNOXVILLE   8720.500000     -2.67
2026-07-17 11:19:59        BSE.NS V20_Range_Breakout   3581.800000     22.04
2026-07-17 11:19:59      QUESS.NS V20_Range_Breakout    290.950000     25.73
2026-07-17 11:19:59 LALPATHLAB.NS V20_Range_Breakout   1687.400000     22.50
2026-07-17 11:19:59 ABBOTINDIA.NS V20_Range_Breakout  28055.000000     22.50
2026-07-17 11:19:59        AWL.NS V20_Range_Breakout    188.660000     22.50
2026-07-17 11:19:59    HDFCAMC.NS V20_Range_Breakout   2651.200000     22.50
2026-07-17 11:19:59 KAJARIACER.NS V20_Range_Breakout   1239.500000     24.59
2026-07-17 11:19:59     COLPAL.NS V20_Range_Breakout   2042.400000     22.50
2026-07-17 11:19:59 ICICIPRULI.NS V20_Range_Breakout    497.150000     22.50
2026-07-17 11:19:59      DABUR.NS V20_Range_Breakout    427.200000     22.50
2026-07-17 11:19:59       SBIN.NS V20_Range_Breakout   1044.300000     22.50
2026-07-17 11:19:59 BAJAJFINSV.NS V20_Range_Breakout   1854.000000     22.50
2026-07-17 11:19:59  KOTAKBANK.NS V20_Range_Breakout    389.950000     22.50
2026-07-17 11:19:59        VBL.NS V20_Range_Breakout    463.350000     20.36
2026-07-17 11:19:59     VOLTAS.NS V20_Range_Breakout   1342.400000     23.93
2026-07-17 11:19:59        MRF.NS V20_Range_Breakout 130695.000000     22.50
2026-07-17 11:19:59 ADANIPORTS.NS V20_Range_Breakout   1837.400000     22.50
2026-07-17 11:19:59   RELIANCE.NS V20_Range_Breakout   1327.200000     22.50
2026-07-17 11:19:59       PGHH.NS V20_Range_Breakout   8720.500000     22.50
2026-07-17 11:19:59    MEDANTA.NS V20_Range_Breakout   1316.900000     24.75
2026-07-17 11:19:59      CIPLA.NS V20_Range_Breakout   1418.700000     22.50
2026-07-17 11:19:59      TITAN.NS V20_Range_Breakout   4638.100000     22.50
2026-07-17 11:19:59 BLUESTARCO.NS V20_Range_Breakout   1686.900000     21.47
2026-07-17 11:19:59       CAMS.NS V20_Range_Breakout    751.100000     20.05
2026-07-17 11:19:59        M&M.NS V20_Range_Breakout   3179.200000     22.50
2026-07-17 11:19:59 HINDUNILVR.NS V20_Range_Breakout   2143.800000     22.50
2026-07-17 11:19:59    PAGEIND.NS V20_Range_Breakout  39900.000000     22.50
2026-07-17 11:19:59        UBL.NS V20_Range_Breakout   1339.700000     22.50
2026-07-17 11:19:59   HDFCLIFE.NS V20_Range_Breakout    563.650000     22.50
2026-07-17 11:19:59  ICICIBANK.NS V20_Range_Breakout   1444.300000     22.50
2026-07-17 11:19:59 APOLLOHOSP.NS V20_Range_Breakout   8826.000000     22.50
2026-07-17 11:19:59     RADICO.NS V20_Range_Breakout   4097.900000     24.17
2026-07-17 11:19:59   ASTRAZEN.NS V20_Range_Breakout   8023.500000     28.30
2026-07-17 11:19:59  EICHERMOT.NS V20_Range_Breakout   7563.500000     22.50
