=== DAILY PERFORMANCE REPORT ===
Generated on: 20-Aug-2026 10:28:15
Total Signals Logs Processed: 150

Tier 1 (High Volatility Moves >= 5%): 150 signals
Tier 2 (Moderate Volatility 2%-5%): 0 signals
Tier 3 (Low Volatility < 2%): 0 signals

= STRATEGY LOG DETAILS =
          Timestamp        Ticker           Strategy  Live_Price  Move_Pct
2026-08-20 10:27:04 APOLLOHOSP.NS V20_Range_Breakout     8735.00     22.50
2026-08-20 10:27:04    MEDANTA.NS V20_Range_Breakout     1408.20     24.75
2026-08-20 10:27:04     COLPAL.NS V20_Range_Breakout     1910.00     22.50
2026-08-20 10:27:04    ICICIGI.NS V20_Range_Breakout     1625.00     22.50
2026-08-20 10:27:04    HCLTECH.NS V20_Range_Breakout     1318.40     22.50
2026-08-20 10:27:04 KAJARIACER.NS V20_Range_Breakout     1220.70     24.59
2026-08-20 10:27:04     HONAUT.NS V20_Range_Breakout    36715.00     28.07
2026-08-20 10:27:04     PFIZER.NS V20_Range_Breakout     4920.00     32.97
2026-08-20 10:27:04   HDFCLIFE.NS V20_Range_Breakout      542.00     22.50
2026-08-20 10:27:04 BAJFINANCE.NS V20_Range_Breakout     1095.00     22.50
2026-08-20 10:27:04        BSE.NS V20_Range_Breakout     3291.10     22.04
2026-08-20 10:27:04      GLAXO.NS V20_Range_Breakout     2999.70     39.48
2026-08-20 10:27:04     RADICO.NS V20_Range_Breakout     4696.00     24.17
2026-08-20 10:27:04      DABUR.NS V20_Range_Breakout      400.00     22.50
2026-08-20 10:27:04  NAM-INDIA.NS V20_Range_Breakout     1232.50     21.23
2026-08-20 10:27:04 BAJAJ-AUTO.NS V20_Range_Breakout    11793.00     22.50
2026-08-20 10:27:04 PIDILITIND.NS V20_Range_Breakout     1660.00     22.50
2026-08-20 10:27:04   AXISBANK.NS V20_Range_Breakout     1251.00     22.50
2026-08-20 10:27:04       CDSL.NS V20_Range_Breakout     1345.90     22.50
2026-08-20 10:27:04   INDHOTEL.NS V20_Range_Breakout      735.85     22.50
2026-08-20 10:27:04  KOTAKBANK.NS V20_Range_Breakout      397.35     22.50
2026-08-20 10:27:04        AWL.NS V20_Range_Breakout      188.64     22.50
2026-08-20 10:27:04    HYUNDAI.NS V20_Range_Breakout     2227.00     22.50
2026-08-20 10:27:04  ICICIBANK.NS V20_Range_Breakout     1411.90     22.50
2026-08-20 10:27:04  BATAINDIA.NS V20_Range_Breakout      711.20     22.50
2026-08-20 10:27:04 HINDUNILVR.NS V20_Range_Breakout     2028.00     22.50
2026-08-20 10:27:04 BLUESTARCO.NS V20_Range_Breakout     1510.00     21.47
2026-08-20 10:27:04   JSWINFRA.NS V20_Range_Breakout      329.85     22.50
2026-08-20 10:27:04  EICHERMOT.NS V20_Range_Breakout     8042.00     22.50
2026-08-20 10:27:04   RELIANCE.NS V20_Range_Breakout     1313.20     22.50
2026-08-20 10:27:04   UNITDSPR.NS V20_Range_Breakout     1544.00     22.50
2026-08-20 10:27:04       CAMS.NS V20_Range_Breakout      749.25     20.05
2026-08-20 10:27:04      QUESS.NS V20_Range_Breakout      338.25     25.73
2026-08-20 10:27:04      CIPLA.NS V20_Range_Breakout     1438.00     22.50
2026-08-20 10:27:04      DIXON.NS V20_Range_Breakout    14850.00     31.93
2026-08-20 10:27:04       SBIN.NS V20_Range_Breakout     1048.00     22.50
2026-08-20 10:27:04         LT.NS V20_Range_Breakout     4081.00     22.50
2026-08-20 10:27:04       INFY.NS V20_Range_Breakout     1130.00     22.50
2026-08-20 10:27:04 ICICIPRULI.NS V20_Range_Breakout      502.00     22.50
2026-08-20 10:27:04  NESTLEIND.NS V20_Range_Breakout     1458.00     22.50
2026-08-20 10:27:04 ASIANPAINT.NS V20_Range_Breakout     2625.20     22.50
2026-08-20 10:27:04    HDFCAMC.NS V20_Range_Breakout     2624.00     22.50
2026-08-20 10:27:04  TEAMLEASE.NS V20_Range_Breakout     1242.10     21.84
2026-08-20 10:27:04        MCX.NS V20_Range_Breakout     3126.00     31.38
2026-08-20 10:27:04   BOSCHLTD.NS V20_Range_Breakout    48750.00     29.36
2026-08-20 10:27:04       PGHH.NS V20_Range_Breakout     8248.00     22.50
2026-08-20 10:27:04       ERIS.NS V20_Range_Breakout     1326.00     27.33
2026-08-20 10:27:04     SANOFI.NS V20_Range_Breakout     3321.00     78.61
2026-08-20 10:27:04 ULTRACEMCO.NS V20_Range_Breakout    11575.00     22.50
2026-08-20 10:27:04   GILLETTE.NS V20_Range_Breakout     7512.00     21.07
2026-08-20 10:27:04     VOLTAS.NS V20_Range_Breakout     1219.50     23.93
2026-08-20 10:27:04     MARICO.NS V20_Range_Breakout      858.35     22.50
2026-08-20 10:27:04   ANGELONE.NS V20_Range_Breakout      289.50     24.40
2026-08-20 10:27:04        ITC.NS V20_Range_Breakout      271.65     22.50
2026-08-20 10:27:04 BAJAJFINSV.NS V20_Range_Breakout     2016.00     22.50
2026-08-20 10:27:04        MRF.NS V20_Range_Breakout   134000.00     22.50
2026-08-20 10:27:04     RELAXO.NS V20_Range_Breakout      374.10     20.97
2026-08-20 10:27:04   ASTRAZEN.NS V20_Range_Breakout     7507.00     28.30
2026-08-20 10:27:04     MARUTI.NS V20_Range_Breakout    13809.00     22.50
2026-08-20 10:27:04      DMART.NS V20_Range_Breakout     3960.00     23.81
2026-08-20 10:27:04     JIOFIN.NS V20_Range_Breakout      244.60     27.62
